0.000309, 0.012346, 50, 
0.001441, 0.022641, 50, 
0.003988, 0.050943, 50, 
0.008516, 0.090568, 50, 
0.015592, 0.141518, 50, 
0.025782, 0.203799, 50, 
0.039653, 0.277418, 50, 
0.057772, 0.362385, 50, 
0.080708, 0.458716, 50, 
0.109030, 0.566431, 50, 
0.143307, 0.685555, 50, 
0.184113, 0.816122, 50, 
0.231739, 0.952504, 50, 
0.286192, 1.089073, 50, 
0.347485, 1.225866, 50, 
0.415632, 1.362928, 50, 
0.490647, 1.500308, 50, 
0.572550, 1.638060, 50, 
0.661362, 1.776242, 50, 
0.757108, 1.914920, 50, 
0.859816, 2.054161, 50, 
0.969518, 2.194039, 50, 
1.086250, 2.334628, 50, 
1.210050, 2.476007, 50, 
1.340963, 2.618255, 50, 
1.479035, 2.761450, 50, 
1.624319, 2.905670, 50, 
1.776579, 3.045203, 50, 
1.935292, 3.174261, 50, 
2.099931, 3.292779, 50, 
2.269964, 3.400668, 50, 
2.444856, 3.497821, 50, 
2.624061, 3.584110, 50, 
2.807031, 3.659394, 50, 
2.993207, 3.723521, 50, 
3.182023, 3.776329, 50, 
3.372906, 3.817655, 50, 
3.565273, 3.847333, 50, 
3.758533, 3.865197, 50, 
3.952387, 3.877081, 50, 
4.146832, 3.888911, 50, 
4.341866, 3.900682, 50, 
4.537486, 3.912393, 50, 
4.733688, 3.924043, 50, 
4.930470, 3.935636, 50, 
5.127829, 3.947176, 50, 
5.325762, 3.958672, 50, 
5.524269, 3.970130, 50, 
5.723347, 3.981561, 50, 
5.922995, 3.992974, 50, 
6.123215, 4.004381, 50, 
6.324004, 4.015791, 50, 
6.525365, 4.027216, 50, 
6.727298, 4.038666, 50, 
6.929806, 4.050151, 50, 
7.132890, 4.061678, 50, 
7.336552, 4.073256, 50, 
7.540797, 4.084890, 50, 
7.745626, 4.096583, 50, 
7.951043, 4.108337, 50, 
8.157050, 4.120150, 50, 
8.363651, 4.132017, 50, 
8.570848, 4.143931, 50, 
8.778642, 4.155878, 50, 
8.987034, 4.167842, 50, 
9.196024, 4.179801, 50, 
9.405610, 4.191728, 50, 
9.615790, 4.203592, 50, 
9.826558, 4.215355, 50, 
10.037906, 4.226972, 50, 
10.249826, 4.238395, 50, 
10.462305, 4.249570, 50, 
10.675326, 4.260436, 50, 
10.888873, 4.270929, 50, 
11.102922, 4.280983, 50, 
11.317448, 4.290529, 50, 
11.532423, 4.299495, 50, 
11.747814, 4.307812, 50, 
11.963584, 4.315415, 50, 
12.179696, 4.322239, 50, 
12.396108, 4.328229, 50, 
13.899723, 30.072308, 50, 
14.091531, 3.836160, 50, 
14.282857, 3.826507, 50, 
14.473656, 3.815979, 50, 
14.663879, 3.804473, 50, 
14.853473, 3.791871, 50, 
15.042375, 3.778041, 50, 
15.230516, 3.762830, 50, 
15.417820, 3.746068, 50, 
15.604198, 3.727560, 50, 
15.789552, 3.707088, 50, 
15.973773, 3.684408, 50, 
16.156735, 3.659249, 50, 
16.338301, 3.631319, 50, 
16.518316, 3.600304, 50, 
16.696610, 3.565886, 50, 
16.872998, 3.527757, 50, 
17.047281, 3.485651, 50, 
17.219251, 3.439394, 50, 
17.388699, 3.388973, 50, 
17.555431, 3.334630, 50, 
17.719280, 3.276988, 50, 
17.880140, 3.217190, 50, 
18.037991, 3.157030, 50, 
18.192943, 3.099030, 50, 
18.345262, 3.046396, 50, 
18.495401, 3.002779, 50, 
18.643992, 2.971818, 50, 
18.791818, 2.956508, 50, 
18.939746, 2.958578, 50, 
19.088651, 2.978081, 50, 
19.239320, 3.013382, 50, 
19.392396, 3.061530, 50, 
19.548340, 3.118887, 50, 
19.707428, 3.181757, 50, 
19.869772, 3.246875, 50, 
20.035355, 3.311658, 50, 
20.204068, 3.374264, 50, 
20.375744, 3.433521, 50, 
20.550184, 3.488796, 50, 
20.727177, 3.539849, 50, 
20.906512, 3.586709, 50, 
21.087991, 3.629574, 50, 
21.271428, 3.668738, 50, 
21.456655, 3.704539, 50, 
21.643521, 3.737331, 50, 
21.831894, 3.767462, 50, 
22.021657, 3.795259, 50, 
22.212709, 3.821030, 50, 
22.404962, 3.845057, 50, 
22.598341, 3.867599, 50, 
22.792786, 3.888890, 50, 
22.988243, 3.909148, 50, 
23.184672, 3.928572, 50, 
23.382039, 3.947347, 50, 
23.580322, 3.965648, 50, 
23.779504, 3.983643, 50, 
23.979578, 4.001491, 50, 
24.180546, 4.019352, 50, 
24.382415, 4.037385, 50, 
24.585203, 4.055751, 50, 
24.788934, 4.074619, 50, 
24.993642, 4.094164, 50, 
25.199371, 4.114574, 50, 
25.406173, 4.136051, 50, 
25.614114, 4.158814, 50, 
25.823269, 4.183102, 50, 
26.033728, 4.209177, 50, 
26.245594, 4.237324, 50, 
26.458987, 4.267853, 50, 
26.674042, 4.301096, 50, 
26.890912, 4.337401, 50, 
27.109768, 4.377118, 50, 
28.615386, 30.112360, 50, 
28.797207, 3.636439, 50, 
28.976673, 3.589319, 50, 
29.153307, 3.532671, 50, 
29.326508, 3.464022, 50, 
29.495519, 3.380228, 50, 
29.659389, 3.277394, 50, 
29.816937, 3.150961, 50, 
29.966750, 2.996251, 50, 
30.107252, 2.810039, 50, 
30.236955, 2.594071, 50, 
30.355016, 2.361214, 50, 
30.462139, 2.142466, 50, 
30.561490, 1.987008, 50, 
30.658705, 1.944306, 50, 
30.760352, 2.032950, 50, 
