0.000309, 0.012346, 50, 
0.001786, 0.029547, 50, 
0.005110, 0.066483, 50, 
0.011020, 0.118199, 50, 
0.020255, 0.184704, 50, 
0.033556, 0.266011, 50, 
0.051663, 0.362138, 50, 
0.075318, 0.473108, 50, 
0.105265, 0.598946, 50, 
0.142249, 0.739673, 50, 
0.187014, 0.895300, 50, 
0.240305, 1.065818, 50, 
0.302494, 1.243775, 50, 
0.373577, 1.421660, 50, 
0.453542, 1.599298, 50, 
0.542364, 1.776444, 50, 
0.640003, 1.952782, 50, 
0.746399, 2.127913, 50, 
0.861467, 2.301364, 50, 
0.985096, 2.472592, 50, 
1.117147, 2.641003, 50, 
1.257445, 2.805976, 50, 
1.405790, 2.966897, 50, 
1.561950, 3.123201, 50, 
1.725671, 3.274405, 50, 
1.896678, 3.420143, 50, 
2.074687, 3.560192, 50, 
2.259063, 3.687511, 50, 
2.448841, 3.795564, 50, 
2.643098, 3.885143, 50, 
2.840955, 3.957143, 50, 
3.041579, 4.012480, 50, 
3.244181, 4.052032, 50, 
3.448010, 4.076587, 50, 
3.652352, 4.086825, 50, 
3.856517, 4.083307, 50, 
4.059841, 4.066483, 50, 
4.261677, 4.036717, 50, 
4.461321, 3.992874, 50, 
4.658085, 3.935294, 50, 
4.851372, 3.865725, 50, 
5.040596, 3.784480, 50, 
5.225193, 3.691940, 50, 
5.404622, 3.588583, 50, 
5.578372, 3.474997, 50, 
5.745966, 3.351890, 50, 
5.906970, 3.220076, 50, 
6.060992, 3.080448, 50, 
6.207689, 2.933925, 50, 
6.346758, 2.781386, 50, 
6.477999, 2.624816, 50, 
6.601494, 2.469904, 50, 
6.717526, 2.320648, 50, 
6.826366, 2.176787, 50, 
6.928262, 2.037927, 50, 
7.023440, 1.903560, 50, 
7.112095, 1.773105, 50, 
7.194392, 1.645943, 50, 
7.270465, 1.521457, 50, 
7.340418, 1.399061, 50, 
7.404330, 1.278227, 50, 
7.462254, 1.158498, 50, 
7.514229, 1.039496, 50, 
7.560275, 0.920921, 50, 
7.600403, 0.802545, 50, 
7.634671, 0.685368, 50, 
7.663383, 0.574239, 50, 
7.687028, 0.472905, 50, 
7.706096, 0.381362, 50, 
7.721078, 0.299625, 50, 
7.732463, 0.227718, 50, 
7.740747, 0.165664, 50, 
7.746421, 0.113485, 50, 
7.749981, 0.071199, 50, 
7.751922, 0.038818, 50, 
7.752739, 0.016349, 50, 
7.752929, 0.003797, 50, 
7.752929, 0.000000, 50, 
