0.000309, 0.012346, 50, 
0.001523, 0.024296, 50, 
0.004257, 0.054667, 50, 
0.009116, 0.097190, 50, 
0.016710, 0.151869, 50, 
0.027645, 0.218713, 50, 
0.042532, 0.297733, 50, 
0.061979, 0.388946, 50, 
0.086598, 0.492373, 50, 
0.117000, 0.608043, 50, 
0.153800, 0.735991, 50, 
0.197613, 0.876257, 50, 
0.248753, 1.022804, 50, 
0.307232, 1.169580, 50, 
0.373063, 1.316619, 50, 
0.446260, 1.463950, 50, 
0.526840, 1.611604, 50, 
0.614821, 1.759612, 50, 
0.710221, 1.908004, 50, 
0.813062, 2.056809, 50, 
0.923364, 2.206056, 50, 
1.041153, 2.355776, 50, 
1.166453, 2.505998, 50, 
1.299291, 2.656754, 50, 
1.439694, 2.808073, 50, 
1.587694, 2.959990, 50, 
1.743321, 3.112537, 50, 
1.906299, 3.259562, 50, 
2.076042, 3.394863, 50, 
2.251962, 3.518395, 50, 
2.433467, 3.630107, 50, 
2.619965, 3.729945, 50, 
2.810857, 3.817851, 50, 
3.005545, 3.893760, 50, 
3.203425, 3.957606, 50, 
3.403891, 4.009317, 50, 
3.606332, 4.048817, 50, 
3.810133, 4.076024, 50, 
4.014676, 4.090851, 50, 
4.219653, 4.099540, 50, 
4.425073, 4.108396, 50, 
4.630944, 4.117429, 50, 
4.837277, 4.126648, 50, 
5.044080, 4.136060, 50, 
5.251363, 4.145672, 50, 
5.459137, 4.155486, 50, 
5.667413, 4.165506, 50, 
5.876199, 4.175729, 50, 
6.085507, 4.186151, 50, 
6.295345, 4.196763, 50, 
6.505723, 4.207552, 50, 
6.716648, 4.218501, 50, 
6.928127, 4.229586, 50, 
7.140166, 4.240778, 50, 
7.352768, 4.252040, 50, 
7.565934, 4.263331, 50, 
7.779664, 4.274601, 50, 
7.993954, 4.285790, 50, 
8.208796, 4.296836, 50, 
8.424179, 4.307664, 50, 
8.640089, 4.318198, 50, 
8.856506, 4.328352, 50, 
9.073408, 4.338038, 50, 
9.290767, 4.347165, 50, 
9.508549, 4.355642, 50, 
9.726717, 4.363377, 50, 
9.945232, 4.370286, 50, 
10.164046, 4.376289, 50, 
10.383112, 4.381318, 50, 
10.602378, 4.385315, 50, 
10.821790, 4.388237, 50, 
11.041293, 4.390057, 50, 
11.260831, 4.390764, 50, 
11.480065, 4.384676, 50, 
11.698317, 4.365056, 50, 
11.914863, 4.330904, 50, 
12.128980, 4.282343, 50, 
12.339956, 4.219535, 50, 
12.547090, 4.142662, 50, 
12.749686, 4.051924, 50, 
12.947062, 3.947525, 50, 
13.138545, 3.829668, 50, 
13.323472, 3.698542, 50, 
13.501189, 3.554321, 50, 
13.671046, 3.397160, 50, 
13.832686, 3.232796, 50, 
13.986085, 3.067970, 50, 
14.131273, 2.903766, 50, 
14.268282, 2.740181, 50, 
14.397142, 2.577202, 50, 
14.517883, 2.414806, 50, 
14.630531, 2.252966, 50, 
14.735113, 2.091650, 50, 
14.831654, 1.930823, 50, 
14.920177, 1.770449, 50, 
15.000701, 1.610488, 50, 
15.073246, 1.450904, 50, 
15.137829, 1.291657, 50, 
15.194465, 1.132708, 50, 
15.243166, 0.974020, 50, 
15.284220, 0.821084, 50, 
15.318242, 0.680438, 50, 
15.345896, 0.553091, 50, 
15.367846, 0.439001, 50, 
15.384753, 0.338139, 50, 
15.397277, 0.250479, 50, 
15.406077, 0.176003, 50, 
15.411812, 0.114698, 50, 
15.415140, 0.066555, 50, 
15.416719, 0.031568, 50, 
15.417205, 0.009735, 50, 
15.417258, 0.001053, 50, 
15.417258, 0.000000, 50, 
