0.000307, 0.012273, 50, 
0.001626, 0.026378, 50, 
0.004594, 0.059356, 50, 
0.009870, 0.105537, 50, 
0.018117, 0.164940, 50, 
0.029997, 0.237599, 50, 
0.046175, 0.323561, 50, 
0.067320, 0.422897, 50, 
0.094105, 0.535702, 50, 
0.127211, 0.662103, 50, 
0.167324, 0.802273, 50, 
0.215146, 0.956432, 50, 
0.271056, 1.118206, 50, 
0.335117, 1.281218, 50, 
0.407405, 1.445759, 50, 
0.488014, 1.612181, 50, 
0.577060, 1.780915, 50, 
0.674685, 1.952497, 50, 
0.781064, 2.127594, 50, 
0.896417, 2.307058, 50, 
1.021016, 2.491976, 50, 
1.155204, 2.683755, 50, 
1.299415, 2.884228, 50, 
1.454205, 3.095791, 50, 
1.620284, 3.321580, 50, 
1.798566, 3.565653, 50, 
1.990222, 3.833118, 50, 
2.196325, 4.122061, 50, 
2.417784, 4.429175, 50, 
2.655536, 4.755039, 50, 
2.910113, 5.091542, 50, 
3.180847, 5.414678, 50, 
3.464885, 5.680749, 50, 
3.756741, 5.837136, 50, 
4.049298, 5.851128, 50, 
4.335996, 5.733966, 50, 
4.612611, 5.532298, 50, 
4.877482, 5.297415, 50, 
5.130488, 5.060119, 50, 
5.372308, 4.836410, 50, 
5.603960, 4.633038, 50, 
5.826302, 4.446833, 50, 
6.039944, 4.272837, 50, 
6.245251, 4.106151, 50, 
6.442381, 3.942588, 50, 
6.631321, 3.778809, 50, 
6.811934, 3.612261, 50, 
6.983987, 3.441062, 50, 
7.147182, 3.263897, 50, 
7.301179, 3.079937, 50, 
7.445761, 2.891638, 50, 
7.580987, 2.704517, 50, 
7.707045, 2.521169, 50, 
7.824114, 2.341387, 50, 
7.932374, 2.165189, 50, 
8.032013, 1.992776, 50, 
8.123237, 1.824494, 50, 
8.206277, 1.660792, 50, 
8.281386, 1.502176, 50, 
8.348843, 1.349153, 50, 
8.408952, 1.202177, 50, 
8.462032, 1.061588, 50, 
8.508410, 0.927566, 50, 
8.548415, 0.800096, 50, 
8.582362, 0.678954, 50, 
8.610651, 0.565778, 50, 
8.633850, 0.463979, 50, 
8.652580, 0.374592, 50, 
8.667407, 0.296544, 50, 
8.678853, 0.228915, 50, 
8.687400, 0.170948, 50, 
8.693503, 0.122046, 50, 
8.697591, 0.081762, 50, 
8.700080, 0.049780, 50, 
8.701375, 0.025897, 50, 
8.701874, 0.009993, 50, 
8.701975, 0.002013, 50, 
8.701975, 0.000000, 50, 
