0.000310, 0.012403, 50, 
0.001550, 0.024807, 50, 
0.004341, 0.055815, 50, 
0.009303, 0.099227, 50, 
0.017055, 0.155042, 50, 
0.028218, 0.223260, 50, 
0.043412, 0.303882, 50, 
0.063257, 0.396907, 50, 
0.088374, 0.502336, 50, 
0.119382, 0.620167, 50, 
0.156902, 0.750402, 50, 
0.201554, 0.893041, 50, 
0.253648, 1.041881, 50, 
0.313184, 1.190721, 50, 
0.380163, 1.339561, 50, 
0.454583, 1.488402, 50, 
0.536445, 1.637242, 50, 
0.625749, 1.786082, 50, 
0.722185, 1.928720, 50, 
0.825133, 2.058955, 50, 
0.933972, 2.176787, 50, 
1.048083, 2.282216, 50, 
1.166845, 2.375241, 50, 
1.289638, 2.455863, 50, 
1.415842, 2.524081, 50, 
1.544837, 2.579896, 50, 
1.676002, 2.623308, 50, 
1.808718, 2.654316, 50, 
1.942364, 2.672921, 50, 
2.076277, 2.678260, 50, 
2.209794, 2.670332, 50, 
2.342294, 2.650000, 50, 
2.473157, 2.617266, 50, 
2.601763, 2.572128, 50, 
2.727493, 2.514586, 50, 
2.849725, 2.444642, 50, 
2.967839, 2.362293, 50, 
3.081216, 2.267542, 50, 
3.189236, 2.160387, 50, 
3.291277, 2.040829, 50, 
3.386721, 1.908868, 50, 
3.474989, 1.765366, 50, 
3.555815, 1.616526, 50, 
3.629200, 1.467686, 50, 
3.695142, 1.318846, 50, 
3.753642, 1.170005, 50, 
3.804700, 1.021165, 50, 
3.848360, 0.873188, 50, 
3.884974, 0.732276, 50, 
3.915162, 0.603767, 50, 
3.939545, 0.487662, 50, 
3.958743, 0.383960, 50, 
3.973376, 0.292661, 50, 
3.984064, 0.213766, 50, 
3.991428, 0.147273, 50, 
3.996087, 0.093185, 50, 
3.998662, 0.051499, 50, 
3.999773, 0.022217, 50, 
4.000040, 0.005339, 50, 
4.000040, 0.000000, 50, 
