0.000309, 0.012346, 50, 
0.001556, 0.024953, 50, 
0.004363, 0.056143, 50, 
0.009354, 0.099803, 50, 
0.017150, 0.155928, 50, 
0.028375, 0.224505, 50, 
0.043651, 0.305516, 50, 
0.063598, 0.398938, 50, 
0.088835, 0.504738, 50, 
0.119979, 0.622876, 50, 
0.157644, 0.753302, 50, 
0.202442, 0.895955, 50, 
0.254669, 1.044548, 50, 
0.314309, 1.192808, 50, 
0.381344, 1.340692, 50, 
0.455752, 1.488154, 50, 
0.537509, 1.635152, 50, 
0.626591, 1.781640, 50, 
0.722970, 1.927571, 50, 
0.826615, 2.072897, 50, 
0.937493, 2.217564, 50, 
1.055568, 2.361513, 50, 
1.180802, 2.504677, 50, 
1.313151, 2.646979, 50, 
1.452568, 2.788328, 50, 
1.598998, 2.928615, 50, 
1.752384, 3.067709, 50, 
1.912353, 3.199390, 50, 
2.078228, 3.317488, 50, 
2.249324, 3.421927, 50, 
2.424955, 3.512613, 50, 
2.604426, 3.589432, 50, 
2.787039, 3.652242, 50, 
2.972082, 3.700875, 50, 
3.158839, 3.735129, 50, 
3.346577, 3.754767, 50, 
3.534553, 3.759515, 50, 
3.722006, 3.749057, 50, 
3.908158, 3.723040, 50, 
4.092495, 3.686737, 50, 
4.274747, 3.645054, 50, 
4.454592, 3.596889, 50, 
4.631638, 3.540920, 50, 
4.805417, 3.475587, 50, 
4.975373, 3.399114, 50, 
5.140853, 3.309600, 50, 
5.301116, 3.205267, 50, 
5.455365, 3.084980, 50, 
5.602824, 2.949186, 50, 
5.742894, 2.801396, 50, 
5.875395, 2.650027, 50, 
6.000882, 2.509725, 50, 
6.120900, 2.400375, 50, 
6.238005, 2.342083, 50, 
6.355361, 2.347124, 50, 
6.476054, 2.413858, 50, 
6.602435, 2.527623, 50, 
6.735825, 2.667797, 50, 
6.876598, 2.815466, 50, 
7.024470, 2.957448, 50, 
7.178800, 3.086584, 50, 
7.338808, 3.200176, 50, 
7.503718, 3.298198, 50, 
7.672816, 3.381947, 50, 
7.845476, 3.453216, 50, 
8.021169, 3.513849, 50, 
8.199446, 3.565546, 50, 
8.379935, 3.609781, 50, 
8.562325, 3.647798, 50, 
8.746357, 3.680630, 50, 
8.931813, 3.709126, 50, 
9.118512, 3.733983, 50, 
9.306301, 3.755775, 50, 
9.495049, 3.774970, 50, 
9.684647, 3.791955, 50, 
9.875000, 3.807052, 50, 
10.066026, 3.820527, 50, 
10.257656, 3.832601, 50, 
10.449829, 3.843462, 50, 
10.642492, 3.853265, 50, 
10.835600, 3.862144, 50, 
11.029110, 3.870211, 50, 
11.254114, 4.500067, 50, 
11.482682, 4.571363, 50, 
11.710563, 4.557626, 50, 
11.937552, 4.539787, 50, 
12.163466, 4.518271, 50, 
12.388145, 4.493588, 50, 
12.611460, 4.466295, 50, 
12.833308, 4.436952, 50, 
13.053612, 4.406090, 50, 
13.272322, 4.374190, 50, 
13.489405, 4.341662, 50, 
13.704847, 4.308844, 50, 
13.918647, 4.275994, 50, 
14.130812, 4.243303, 50, 
14.341357, 4.210894, 50, 
14.550298, 4.178835, 50, 
14.757656, 4.147151, 50, 
14.963447, 4.115824, 50, 
15.167688, 4.084810, 50, 
15.370390, 4.054042, 50, 
15.571562, 4.023439, 50, 
15.771207, 3.992908, 50, 
15.969325, 3.962353, 50, 
16.165735, 3.928198, 50, 
16.359958, 3.884471, 50, 
16.551402, 3.828876, 50, 
16.739489, 3.761747, 50, 
16.923662, 3.683448, 50, 
17.103380, 3.594373, 50, 
17.278127, 3.494941, 50, 
17.447407, 3.385594, 50, 
17.610746, 3.266780, 50, 
17.767693, 3.138935, 50, 
17.917816, 3.002467, 50, 
18.060703, 2.857729, 50, 
18.196111, 2.708171, 50, 
18.324080, 2.559382, 50, 
18.444759, 2.413580, 50, 
18.558288, 2.270579, 50, 
18.664796, 2.130163, 50, 
18.764401, 1.992090, 50, 
18.857206, 1.856106, 50, 
18.943304, 1.721951, 50, 
19.022772, 1.589369, 50, 
19.095678, 1.458115, 50, 
19.162076, 1.327964, 50, 
19.222012, 1.198710, 50, 
19.275520, 1.070172, 50, 
19.322630, 0.942196, 50, 
19.363362, 0.814649, 50, 
19.397886, 0.690466, 50, 
19.426627, 0.574831, 50, 
19.450123, 0.469907, 50, 
19.468904, 0.375636, 50, 
19.483503, 0.291981, 50, 
19.494449, 0.218914, 50, 
19.502270, 0.156419, 50, 
19.507494, 0.104484, 50, 
19.510649, 0.063102, 50, 
19.512263, 0.032267, 50, 
19.512862, 0.011979, 50, 
19.512974, 0.002236, 50, 
19.512974, 0.000000, 50, 
